comic_no,vw_0,vw_1,vw_2,vw_3,vw_4,vw_5,vw_6,vw_7,vw_8,vw_9,vw_10,vw_11,vw_12,vw_13,vw_14,vw_15,vw_16,vw_17,vw_18,vw_19,vw_20,vw_21,vw_22,vw_23,vw_24,vw_25,vw_26,vw_27,vw_28,vw_29,vw_30,vw_31,vw_32,vw_33,vw_34,vw_35,vw_36,vw_37,vw_38,vw_39,vw_40,vw_41,vw_42,vw_43,vw_44,vw_45,vw_46,vw_47,vw_48,vw_49,vw_50,vw_51,vw_52,vw_53,vw_54,vw_55,vw_56,vw_57,vw_58,vw_59,vw_60,vw_61,vw_62,vw_63
75,0,0.2661511674022918,0,0,0,0,0,0,0,0.5645190217264091,0,0,0.3155738368287259,0,0.32885839581506965,0,0,0,0.30618069530750675,0.21587583227805335,0,0.10860332301293601,0,0,0,0,0,0,0,0,0,0,0,0.2106225740806224,0.20417872210534543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18872403475987243,0,0,0.3590764316011894
76,0,0.4043371002494902,0,0,0,0,0,0,0,0.4288089105683362,0,0,0,0,0,0,0,0,0,0.655917529043322,0,0.16499026900053024,0,0,0,0,0,0,0,0,0.4417972768226008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17929371251341228,0,0,0,0,0,0,0,0,0,0,0,0.34771775115525616,0.33707956706031206,0,0,0,0,0.5417382104125628,0,0,0,0,0,0,0,0,0.4214654653004481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5120645160457739,0
78,0,0,0,0,0.3199457190647572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22843441533709893,0,0.22984264921486794,0,0,0.3853763933120296,0,0,0,0,0,0,0,0,0,0,0,0.2775295285734557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36903014923520444,0,0,0.6564327509704818,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19382545388897196,0,0,0,0,0,0,0,0,0,0,0,0.3759002476892682,0.36439983960550604,0,0.4680792448842238,0,0,0,0,0.5029865160242684,0,0,0.4650267081724936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2663079142122587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7794822300976463,0,0,0.32354279795206214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46562603630302624,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3767151052477864,0,0,0,0,0,0,0.12440768665089608,0,0,0,0,0,0,0,0,0,0,0,0.48254632493530797,0,0,0.300438641349457,0,0,0.3758993920257056,0.22937814067559076,0.3228440208426796,0,0.2924449653378107,0.29847935776155005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21618786542196705,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4884118013749264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5792552522301724,0.28076666921726534,0,0.360650681564928,0,0,0,0.27534867818326075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37576792546408944,0,0,0,0,0,0,0,0
83,0,0.42564066090135333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3452381322249617,0,0.1736832140714901,0,0,0,0,0,0,0,0,0.4650745251305369,0,0,0.33683689050634014,0,0,0,0,0,0,0.3202304759678774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487004967659559,0,0
84,0,0,0,0,0.46965290691767325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5656995314877464,0,0,0,0,0,0,0,0,0,0,0,0.4073895729282552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5417046455105008,0,0,0,0
85,0.5652688775109674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18828846004886118,0,0,0,0,0,0,0,0,0,0.42380099234880936,0,0.3651619400305443,0.35399006304236785,0,0.4547076683260063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0.26905974769922214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21823498853679077,0,0.10979017290948044,0,0,0,0.3534557005638787,0,0,0,0,0.29398703152084105,0,0.29116947075185773,0.42584864229609243,0.20641004881326241,0,0.26513804147011427,0,0,0,0,0,0,0,0.5268179351410713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5546238605440174,0,0,0,0.1786932028458975,0,0,0,0,0,0,0,0,0,0,0,0.3465531376938688,0.33595058414226203,0,0,0,0,0,0,0,0,0.42005384811159874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5010528964366643,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6294362728780358,0,0.4031086906929014,0,0.20279687115811343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37390912485663796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5102732182573216,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19823577801692324,0,0,0,0,0,0,0,0,0,0,0,0.3844535202281604,0,0,0,0,0,0.598971899890781,0.36549955554192026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5661632318846637,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2573823687653016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4745517803552766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8417570457147356,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5121235092600482,0,0,0,0,0,0,0.1691254217817318,0.5132411240942013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39756287928970124,0,0,0,0,0,0,0.5363332998422975,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0.27890797408436113,0,0,0,0,0,0,0,0.29110061761291206,0,0,0,0,0.3109394077449907,0,0,0,0,0,0,0.33594620185194973,0,0,0,0,0,0.2682563150953972,0,0,0.1942884809914299,0,0,0.24193228398015695,0,0,0,0,0,0,0.4709905362697929,0,0,0,0,0.23549526813489646,0,0,0,0,0,0,0,0,0,0,0.3216966040367871,0,0.2809058570147178,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3756858034009891,0.2648811199634416,0,0,0,0,0.4468631861680083,0,0,0,0,0,0,0,0,0.2584353362918337,0.2505286859267686,0,0.321809357153918,0,0,0,0.24569420120001562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33529850548997153,0,0,0,0.427908899302451,0,0,0,0
94,0,0,0,0,0.3986443534415914,0,0,0,0,0,0,0,0,0,0,0,0,0.444427017789462,0,0,0,0.28637818489147676,0,0,0.48016933495032027,0,0,0,0,0,0,0,0,0,0,0,0.3457948423329965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4598023241953319,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6112172847710344,0,0,0,0,0,0,0,0,0,0,0,0,0.3830378932278277,0,0,0,0,0,0.3756463610456853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5818807563254226,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4314005038469026,0,0,0,0.41697631435901167,0,0.4407740328257073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45215254859923953,0,0,0.3606912979623752,0,0,0.33347034485873694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4267661293814774,0,0,0.6730668066070178,0,0.23856854231249244,0,0,0,0,0,0.4679297080738573,0,0,0.29829278163809203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0.5317531140765118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6011707804199474,0,0,0.3832304323424243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45712881572467295,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16137650282532565,0,0,0,0,0,0,0,0.5427307571370272,0,0,0,0,0,0,0,0,0,0,0.5950796636975453,0.418779903751895,0,0,0.3871750710731604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0.5523577132353509,0,0,0,0,0,0,0.5256104026615391,0,0,0,0.16934541223773789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6244652052736158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0.47597759526857797,0,0,0,0,0.49726593432732097,0,0,0,0,0,0.4343436902008604,0,0,0,0,0,0.30623846327953924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2896451049295054,0,0,0,0,0,0,0.3998014443960645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1378329006539422,0,0.43709794574803174,0,0,0,0.4308191237784297,0,0,0,0,0,0,0.7773945972972526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4636508885986186,0,0,0,0,0.30435902727863157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5939051267909516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38527142664222935,0,0,0,0,0,0,0.4373054586901488,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37562733891414485,0.4034487020010388,0,0,0.4135357107683195,0,0.26483989897874316,0,0.26647256241685263,0,0,0,0,0,0,0,0,0,0,0.35334981680362454,0,0,0,0,0,0,0,0,0.3457546547598671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37359241172426366,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2573823687653016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4745517803552766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8417570457147356,0,0,0,0,0,0
106,0,0,0,0,0,0,0.47541346568261117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35277603562479987,0,0,0,0,0,0,0,0,0,0,0,0.6841650387475006,0,0,0.4259686667961972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390668241073989,0.3548561054624502,0,0,0.12586865480184997,0,0,0.4220870964050482,0,0,0,0,0,0,0,0,0.24410652763611265,0,0,0.3039668098906752,0,0,0,0,0,0,0.29587926101332057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4041837198120534,0,0.35293370455417683,0,0
108,0,0,0,0.40733763243113835,0,0,0,0,0,0,0,0.38065352106872374,0.36288199769397445,0,0,0,0,0.3876127586727545,0,0,0,0.12488421475994425,0,0,0,0,0,0,0,0,0,0,0,0,0.23478746942004455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4084280060713587,0,0,0.21701594604529523,0.3501733503464655,0,0
109,0,0,0,0,0,0,0.3943117540185986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14629764134174622,0,0,0,0,0,0,0,0,0,0,0.3879892496101811,0,0.5500911874054886,0,0,0,0,0.44204016580965044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41782742887146956,0
110,0,0,0,0,0,0,0.3200005688584007,0,0.32266825077667616,0,0,0,0,0,0,0.351987886089281,0,0.368501167361596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4605111495482778,0,0,0.28671929915767086,0,0,0.3587341819657701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33290774231334375,0,0
111,0,0,0,0.4746045764092368,0,0,0.7843634149975423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2910147019444042,0,0,0,0,0,0,0,0,0,0,0,0,0.2735598152452429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0.4708022922301003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32468297089164144,0,0,0,0,0,0,0,0,0,0.36539935911879445,0,0,0.30520868168152665,0,0,0,0,0,0,0,0,0,0.3894902607577389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28210683883583426,0,0.4636487973483601,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4593281398552523,0,0,0,0.6159345892048992,0,0.30986582629638915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4020584739429565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38983893466715563,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34696899769551515,0,0,0,0.365996770809035,0,0,0,0,0,0,0,0,0.423335380821441,0,0,0.5271465145494573,0,0,0,0,0,0,0,0.26185438797459454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35047253878341034,0,0,0.31171118843540774,0
115,0,0.3120839546534886,0,0,0,0,0,0,0,0,0,0,0,0,0.3856132952136938,0,0,0.3952543838336555,0,0,0,0.1273462553825922,0,0,0,0,0,0,0,0,0.3409972550648056,0,0,0,0,0,0,0.39994047731006016,0,0,0,0.3304697501718128,0,0,0.30552958215995146,0,0,0,0,0,0,0,0,0,0,0.3204259671069109,0,0,0,0,0,0,0,0
116,0,0.2338129301960243,0,0,0,0,0,0,0,0,0,0,0.2772305836652554,0,0,0,0.31202632047866774,0,0.26897873955629253,0.568938638098972,0,0.09540766411254611,0,0,0,0,0,0,0,0,0.2554747407120888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4485493103436639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31544747091078684
117,0,0,0,0,0.6420228334472111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23060822524410127,0,0,0,0,0,0,0,0,0,0,0.6115854735989041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40073649230508646,0,0,0
118,0,0,0,0,0,0,0,0,0.44306177360727317,0,0,0,0,0,0,0,0,0,0,0.3240539425496372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3161682102184884,0,0,0,0,0.5303361726597694,0,0.3005807834527339,0,0,0.3832245589712419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28329603583897256,0,0,0
119,0,0,0,0,0,0,0,0,0.4665884975291188,0,0,0,0,0,0,0,0,0,0,0,0,0.34336509197321136,0,0,0,0,0,0,0,0,0,0.38642428399070466,0,0,0,0,0,0,0,0.5187409748955852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4959633668875118,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3977227636984007,0,0,0,0,0,0,0,0,0,0.4475985992220469,0,0.3856668006863763,0.37386759166877886,0,0,0,0,0,0.3666530199918294,0,0,0,0,0,0,0,0.4674631567188591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20455399591301868,0,0,0,0,0,0,0.6305265936842329,0,0,0,0,0,0.3845699406645909,0,0,0,0,0,0,0,0,0,0,0,0.6424171838845907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6225140327694755,0,0,0,0,0,0,0.20558116636610668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6652728231492777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35724604101322843,0,0,0
123,0,0,0,0,0.4539850979273816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3162479500940245,0,0,0,0,0,0,0.3006565920681684,0,0,0.3833212109357567,0,0,0,0,0,0,0,0,0,0,0.4895502629596083,0,0,0,0,0,0,0,0.4657206972532693,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4860346984294384,0.47586177536704793,0,0,0,0,0,0.1605097635357632,0,0,0,0,0,0,0,0.5398157970119228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377310064170849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27892378752733116,0,0,0
125,0,0,0,0,0.4941741419574171,0,0.47841714514349665,0,0,0,0,0,0,0,0.5374897126903637,0,0,0,0,0,0,0.1775024436848112,0,0,0,0,0,0,0,0,0,0,0,0,0.3337119078559308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3084525999995825,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3117730270052084,0,0.4943498576793703,0,0,0,0,0,0,0,0,0.41341945668787805,0,0,0,0,0,0,0.47101306380745084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5154093949463996
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49453850163536966,0,0,0,0.318668831525404,0,0,0,0,0,0,0,0,0,0,0.42256347977912984,0.3090091891900494,0,0,0.38478502961224303,0,0,0.4814309439097611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0.7368213877300043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2646589244092409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6221333428728718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2036979027477155,0.6181574566406279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6716333363427806,0,0,0,0,0,0,0,0.353973423760652,0,0,0
130,0,0,0,0.5581365746077971,0,0,0.4612070041618357,0,0.46505185228186807,0,0,0,0,0,0,0,0,0,0,0,0,0.1711171330591047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4798097173463412,0,0
131,0,0,0,0.423794300860478,0,0,0.3501954696627226,0,0.35311487110508255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39429446400122603,0,0.4357050659361452,0,0,0,0,0,0,0,0,0.2519822369008669,0,0,0,0,0,0,0.2395592464261162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3269261419710522,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0.3202966708332712,0,0,0,0,0,0,0,0,0.3657927199840418,0,0,0,0.11785405814951111,0,0,0,0,0,0,0,0,0,0,0,0.4571264378409616,0,0,0.2846119404769431,0,0.38338877475796435,0.3560975209713401,0,0,0,0.27703936049522115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33046090311309967,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17091344762369423,0,0,0,0,0,0,0,0,0,0,0,0,0.3213243237710886,0,0,0,0,0.5164171345059022,0.31512368638755306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5131066060272848,0,0,0,0,0,0,0,0.48813040131897967,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16040672784432902,0,0.08069779508753666,0,0,0,0,0,0,0,0,0,0.9081758284491785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1896961877720313,0,0,0,0,0,0,0.20305009328019796,0.2146982475324329,0,0,0,0.14023156071689716,0,0,0
135,0,0,0,0,0,0,0,0,0,0.725848653514112,0,0,0,0,0,0,0,0,0,0,0,0.2792804945173383,0,0,0,0,0,0,0,0,0,0.6286065045590139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0.3208004018812476,0.30582323360324215,0,0,0.3120268489572114,0,0,0,0,0,0.10524769656966114,0,0,0,0,0,0,0,0,0,0.7106767706912138,0,0,0.3957400122566214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18289283785030527,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10306639496584162,0,0,0,0,0,0,0,0,0,0.9279302715206883,0,0,0.19376906923578893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24227802248151173,0,0,0,0,0,0,0,0,0,0,0,0.17910230890256798,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49250842617546536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6390417058857915,0,0,0.5908139709627253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3470202694088507,0,0.174579775850513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4188524099820255,0,0,0,0.820768842693022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48396194077505617,0,0,0,0,0,0.47462286408469007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735196556554291,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22765418587731484,0,0,0,0,0,0,0,0,0,0,0.6037512015851738,0,0,0,0,0,0,0,0.4197400922668607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6383387135219069,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0.43215958623634815,0,0.4183799554437315,0,0,0,0,0,0.4510517236867894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3010442058223423,0,0,0,0,0,0,0.2862024084504063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269744482099656,0.435255246241646,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2924720838714436,0,0.14713754597617398,0,0,0,0,0,0,0.4535435020632108,0,0,0,0,0,0.27662464902251005,0,0,0,0,0,0.27128658709241377,0,0,0,0,0,0.4620965115240132,0,0,0,0,0,0,0,0,0,0.3914626568549983,0,0,0,0,0.41257133686009934,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5781013447790574,0,0,0,0.3876015678328541,0,0.19499551120411074,0,0,0,0,0,0,0,0,0,0,0.5171386317343724,0,0,0,0,0,0,0,0,0,0,0.4583756603009233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4437001068640946,0.4344132656889924,0,0.45479347969137907,0,0,0,0.14652904301623235,0,0,0,0,0,0,0,0,0,0.3298086023014145,0,0.28417476888780846,0,0,0,0,0,0,0.2701646525777187,0,0,0,0.3515529934707981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28534229040221737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6707537007761484,0.6845942230278589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0.3717834478603015,0,0.3874342356216678,0,0,0,0,0,0,0.12794760897985816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803658146874421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2223393201484372,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3331516226834967,0.23489196060957723,0.3756688146611199,0.11817000171823863,0,0,0,0,0,0,0.36425261861295605,0,0,0,0,0,0,0.36935953865591825,0,0,0,0,0,0,0,0,0.2835138822130576,0,0.3711217636430274,0,0,0,0,0,0,0.38646948513071455,0,0,0,0,0,0,0.2053484082544202,0,0,0
152,0,0,0,0,0,0,0,0,0.29115450323633735,0,0,0,0,0,0,0,0,0,0,0.8517978330348779,0,0.10713111586716793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33485570751484184,0,0,0,0,0,0,0,0,0.2570293485967667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48147521452057906,0,0.12111084342676803,0,0.3840686847515586,0,0,0,0,0.3733176036149212,0,0,0,0,0,0,0,0,0.3803576978530203,0,0,0,0,0,0,0.2905695599454424,0,0.3803576978530203,0,0,0,0,0,0,0,0,0.30473655480144257,0,0,0,0,0,0,0,0
154,0,0.25907125154707156,0,0,0.29431313314514496,0,0,0,0,0,0,0,0,0,0,0.31341034478753027,0,0,0.2980359496713044,0.21013329602460878,0,0.10571435432632988,0,0.3352430870488014,0,0,0,0,0,0,0.2830731421031986,0.23794261346333223,0,0,0.39749468387759607,0,0,0,0,0,0,0,0,0.24850257664082934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36740753279019567,0,0,0
